"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"
"4988"	588	342	149	50	24	6	2	1	1	0	0	0	0	0	0	0	0
"4989"	562	372	136	61	18	9	5	0	0	0	0	0	0	0	0	0	0
"4990"	588	341	146	54	22	7	4	1	0	0	0	0	0	0	0	0	0
"4991"	595	349	127	49	28	11	1	2	1	0	0	0	0	0	0	0	0
"4992"	606	324	141	57	23	6	3	2	1	0	0	0	0	0	0	0	0
"4993"	585	356	136	49	26	6	4	0	1	0	0	0	0	0	0	0	0
"4994"	611	316	155	53	19	5	3	0	1	0	0	0	0	0	0	0	0
"4995"	572	373	137	51	11	14	4	1	0	0	0	0	0	0	0	0	0
"4996"	609	303	152	63	27	6	1	2	0	0	0	0	0	0	0	0	0
"4997"	583	325	144	70	23	14	3	1	0	0	0	0	0	0	0	0	0
"4998"	593	331	137	64	27	11	0	0	0	0	0	0	0	0	0	0	0
"4999"	564	348	147	70	21	10	1	1	0	1	0	0	0	0	0	0	0
"5000"	594	341	138	59	18	7	6	0	0	0	0	0	0	0	0	0	0
"5001"	583	347	153	57	17	2	2	0	0	2	0	0	0	0	0	0	0
"5002"	618	322	126	58	26	8	3	2	0	0	0	0	0	0	0	0	0
"5003"	590	317	156	63	25	5	6	1	0	0	0	0	0	0	0	0	0
"5004"	597	351	137	54	18	4	2	0	0	0	0	0	0	0	0	0	0
"5005"	595	316	161	56	23	7	4	0	1	0	0	0	0	0	0	0	0
"5006"	607	339	131	54	14	14	2	1	1	0	0	0	0	0	0	0	0
"5007"	593	349	124	56	23	13	3	1	0	1	0	0	0	0	0	0	0
"5008"	592	347	127	54	27	7	5	2	2	0	0	0	0	0	0	0	0
"5009"	587	336	155	46	26	9	2	2	0	0	0	0	0	0	0	0	0
"5010"	601	319	154	52	23	6	5	1	2	0	0	0	0	0	0	0	0
"5011"	587	337	146	55	24	8	3	2	0	0	1	0	0	0	0	0	0
"5012"	605	332	136	55	19	13	3	0	0	0	0	0	0	0	0	0	0
"5013"	583	325	163	57	28	7	0	0	0	0	0	0	0	0	0	0	0
"5014"	579	351	147	55	17	8	3	1	0	1	1	0	0	0	0	0	0
"5015"	583	338	143	66	22	5	3	1	2	0	0	0	0	0	0	0	0
"5016"	586	337	148	53	24	10	2	2	0	0	1	0	0	0	0	0	0
"5017"	595	319	140	60	31	11	5	2	0	0	0	0	0	0	0	0	0
"5018"	622	311	133	55	23	12	5	1	1	0	0	0	0	0	0	0	0
"5019"	591	338	144	58	21	9	1	0	1	0	0	0	0	0	0	0	0
"5020"	594	334	137	59	24	9	4	1	1	0	0	0	0	0	0	0	0
"5021"	584	301	174	64	27	10	1	1	1	0	0	0	0	0	0	0	0
"5022"	596	330	150	45	26	13	3	0	0	0	0	0	0	0	0	0	0
"5023"	605	308	144	66	26	9	4	0	1	0	0	0	0	0	0	0	0
"5024"	591	332	146	62	19	9	2	1	1	0	0	0	0	0	0	0	0
"5025"	580	351	152	49	21	5	4	1	0	0	0	0	0	0	0	0	0
"5026"	608	334	128	59	29	3	1	1	0	0	0	0	0	0	0	0	0
"5027"	586	358	131	59	19	7	1	1	0	0	1	0	0	0	0	0	0
"5028"	598	319	140	61	25	14	2	2	1	1	0	0	0	0	0	0	0
"5029"	613	317	133	59	28	8	1	3	1	0	0	0	0	0	0	0	0
"5030"	603	334	141	56	13	9	5	2	0	0	0	0	0	0	0	0	0
"5031"	606	334	124	58	26	10	4	0	0	1	0	0	0	0	0	0	0
"5032"	583	343	156	51	17	9	2	1	0	0	1	0	0	0	0	0	0
"5033"	601	331	131	67	21	9	3	0	0	0	0	0	0	0	0	0	0
"5034"	602	343	132	53	23	4	4	2	0	0	0	0	0	0	0	0	0
"5035"	599	329	141	54	23	10	2	5	0	0	0	0	0	0	0	0	0
"5036"	558	374	140	64	13	9	4	1	0	0	0	0	0	0	0	0	0
"5037"	593	353	138	54	17	6	2	0	0	0	0	0	0	0	0	0	0
"5038"	600	329	147	50	26	6	3	1	1	0	0	0	0	0	0	0	0
"5039"	611	321	150	49	17	10	4	1	0	0	0	0	0	0	0	0	0
"5040"	597	329	135	65	26	6	4	1	0	0	0	0	0	0	0	0	0
"5041"	585	339	144	55	30	7	2	0	1	0	0	0	0	0	0	0	0
"5042"	598	317	166	52	20	5	3	1	0	1	0	0	0	0	0	0	0
"5043"	585	343	158	45	21	8	2	1	0	0	0	0	0	0	0	0	0
"5044"	574	346	154	56	21	6	3	2	0	0	1	0	0	0	0	0	0
"5045"	607	318	156	47	20	11	2	2	0	0	0	0	0	0	0	0	0
"5046"	564	369	139	58	23	6	1	2	1	0	0	0	0	0	0	0	0
"5047"	579	336	157	65	16	5	3	1	1	0	0	0	0	0	0	0	0
"5048"	594	333	151	55	22	5	2	0	1	0	0	0	0	0	0	0	0
"5049"	595	334	147	61	17	8	1	0	0	0	0	0	0	0	0	0	0
"5050"	585	339	145	63	21	8	1	1	0	0	0	0	0	0	0	0	0
"5051"	592	319	151	64	25	9	2	0	0	1	0	0	0	0	0	0	0
"5052"	578	348	143	61	22	6	4	1	0	0	0	0	0	0	0	0	0
"5053"	595	339	138	61	19	3	3	2	2	0	1	0	0	0	0	0	0
"5054"	595	337	139	56	17	13	4	2	0	0	0	0	0	0	0	0	0
"5055"	614	326	137	49	21	7	6	2	0	0	1	0	0	0	0	0	0
"5056"	587	330	150	60	21	10	2	1	1	0	1	0	0	0	0	0	0
"5057"	606	337	139	48	20	6	0	1	5	1	0	0	0	0	0	0	0
"5058"	612	327	130	69	18	3	1	2	1	0	0	0	0	0	0	0	0
"5059"	598	355	116	56	23	10	4	1	0	0	0	0	0	0	0	0	0
"5060"	608	323	145	53	21	10	2	0	1	0	0	0	0	0	0	0	0
"5061"	614	322	120	73	19	12	2	1	0	0	0	0	0	0	0	0	0
"5062"	566	361	153	47	24	6	4	1	1	0	0	0	0	0	0	0	0
"5063"	591	342	132	61	21	11	3	1	1	0	0	0	0	0	0	0	0
"5064"	610	322	143	51	21	12	4	0	0	0	0	0	0	0	0	0	0
"5065"	603	334	139	59	13	10	3	1	0	1	0	0	0	0	0	0	0
"5066"	588	335	136	73	20	6	4	0	0	0	1	0	0	0	0	0	0
"5067"	580	337	148	66	20	9	2	0	1	0	0	0	0	0	0	0	0
"5068"	605	321	148	52	17	13	5	1	1	0	0	0	0	0	0	0	0
"5069"	592	343	146	50	23	6	2	0	1	0	0	0	0	0	0	0	0
"5070"	558	360	153	52	25	8	2	4	0	0	0	1	0	0	0	0	0
"5071"	579	342	146	64	20	8	4	0	0	0	0	0	0	0	0	0	0
"5072"	579	336	144	57	27	9	5	6	0	0	0	0	0	0	0	0	0
"5073"	610	332	124	62	24	5	6	0	0	0	0	0	0	0	0	0	0
"5074"	553	367	148	59	20	11	5	0	0	0	0	0	0	0	0	0	0
"5075"	599	323	143	65	23	7	1	2	0	0	0	0	0	0	0	0	0
"5076"	576	361	135	47	28	11	2	3	0	0	0	0	0	0	0	0	0
"5077"	617	334	134	48	19	5	5	1	0	0	0	0	0	0	0	0	0
"5078"	585	364	127	59	20	6	1	0	1	0	0	0	0	0	0	0	0
"5079"	582	327	139	76	23	12	2	1	0	0	1	0	0	0	0	0	0
"5080"	591	330	159	56	13	9	4	0	1	0	0	0	0	0	0	0	0
"5081"	583	347	139	57	27	5	2	0	3	0	0	0	0	0	0	0	0
"5082"	589	332	160	45	25	8	1	2	1	0	0	0	0	0	0	0	0
"5083"	578	348	146	53	24	8	3	1	2	0	0	0	0	0	0	0	0
"5084"	585	333	146	64	23	8	1	1	0	1	1	0	0	0	0	0	0
"5085"	589	345	135	63	20	6	3	2	0	0	0	0	0	0	0	0	0
"5086"	589	343	155	45	17	10	1	2	1	0	0	0	0	0	0	0	0
"5087"	609	344	125	50	21	7	4	2	1	0	0	0	0	0	0	0	0
"5088"	608	339	129	51	24	8	3	1	0	0	0	0	0	0	0	0	0
"5089"	575	355	153	50	14	11	4	0	1	0	0	0	0	0	0	0	0
"5090"	627	317	147	42	20	5	3	0	1	1	0	0	0	0	0	0	0
"5091"	602	341	134	55	21	6	2	1	1	0	0	0	0	0	0	0	0
"5092"	586	342	155	52	19	7	2	0	0	0	0	0	0	0	0	0	0
"5093"	609	331	116	64	34	5	1	0	3	0	0	0	0	0	0	0	0
"5094"	611	324	143	44	28	8	4	1	0	0	0	0	0	0	0	0	0
"5095"	611	301	163	55	18	12	2	0	1	0	0	0	0	0	0	0	0
"5096"	615	324	157	42	17	3	1	3	1	0	0	0	0	0	0	0	0
"5097"	610	326	130	71	23	1	1	0	1	0	0	0	0	0	0	0	0
"5098"	566	353	141	61	25	9	8	0	0	0	0	0	0	0	0	0	0
"5099"	570	347	159	58	16	9	2	1	0	1	0	0	0	0	0	0	0
"5100"	603	320	146	62	20	9	2	1	0	0	0	0	0	0	0	0	0
"5101"	581	350	150	49	20	5	2	6	0	0	0	0	0	0	0	0	0
"5102"	595	356	135	44	24	5	3	0	0	0	1	0	0	0	0	0	0
"5103"	592	340	150	57	18	4	1	0	1	0	0	0	0	0	0	0	0
"5104"	617	320	148	56	12	8	1	0	1	0	0	0	0	0	0	0	0
"5105"	590	338	150	51	18	8	4	3	1	0	0	0	0	0	0	0	0
"5106"	608	322	137	60	18	8	5	1	2	1	0	0	0	0	1	0	0
"5107"	608	330	139	56	18	10	1	1	0	0	0	0	0	0	0	0	0
"5108"	597	336	149	50	21	4	5	1	0	0	0	0	0	0	0	0	0
"5109"	610	320	137	64	20	6	3	3	0	0	0	0	0	0	0	0	0
"5110"	601	326	160	52	16	5	1	1	0	0	0	0	0	1	0	0	0
"5111"	592	330	141	63	20	8	5	3	1	0	0	0	0	0	0	0	0
"5112"	584	339	141	67	21	6	2	2	1	0	0	0	0	0	0	0	0
"5113"	567	350	149	69	13	8	3	2	0	2	0	0	0	0	0	0	0
"5114"	577	344	140	63	20	10	4	4	1	0	0	0	0	0	0	0	0
"5115"	584	330	167	55	18	5	2	2	0	0	0	0	0	0	0	0	0
"5116"	588	337	142	65	19	6	4	2	0	0	0	0	0	0	0	0	0
"5117"	593	331	130	70	25	8	5	0	1	0	0	0	0	0	0	0	0
"5118"	577	346	151	59	19	5	3	1	2	0	0	0	0	0	0	0	0
"5119"	621	308	144	43	32	8	4	2	1	0	0	0	0	0	0	0	0
"5120"	591	345	122	73	22	8	2	0	0	0	0	0	0	0	0	0	0
"5121"	613	341	128	51	13	10	6	1	0	0	0	0	0	0	0	0	0
"5122"	598	331	162	48	14	4	2	2	2	0	0	0	0	0	0	0	0
"5123"	598	331	150	47	27	7	2	1	0	0	0	0	0	0	0	0	0
"5124"	608	328	141	53	20	11	1	1	0	0	0	0	0	0	0	0	0
"5125"	597	349	128	58	23	5	1	0	1	1	0	0	0	0	0	0	0
"5126"	578	364	145	48	16	9	3	0	0	0	0	0	0	0	0	0	0
"5127"	610	307	156	54	22	8	4	2	0	0	0	0	0	0	0	0	0
"5128"	593	322	152	51	28	12	3	1	0	1	0	0	0	0	0	0	0
"5129"	587	316	162	61	22	10	4	0	1	0	0	0	0	0	0	0	0
"5130"	605	333	148	45	13	14	4	0	1	0	0	0	0	0	0	0	0
"5131"	611	311	155	52	20	10	4	0	0	0	0	0	0	0	0	0	0
"5132"	575	341	156	52	27	9	2	0	1	0	0	0	0	0	0	0	0
"5133"	603	341	150	47	11	6	3	1	1	0	0	0	0	0	0	0	0
"5134"	588	336	148	52	23	10	5	1	0	0	0	0	0	0	0	0	0
"5135"	599	351	126	45	28	10	3	0	1	0	0	0	0	0	0	0	0
"5136"	601	320	151	53	24	4	7	0	0	3	0	0	0	0	0	0	0
"5137"	593	333	155	50	19	10	2	1	0	0	0	0	0	0	0	0	0
"5138"	589	337	150	60	19	4	1	2	0	1	0	0	0	0	0	0	0
"5139"	601	339	147	54	12	7	2	1	0	0	0	0	0	0	0	0	0
"5140"	600	344	145	41	23	6	3	1	0	0	0	0	0	0	0	0	0
"5141"	592	344	138	62	16	7	4	0	0	0	0	0	0	0	0	0	0
"5142"	600	335	142	52	21	9	2	2	0	0	0	0	0	0	0	0	0
"5143"	579	356	143	51	21	7	6	0	0	0	0	0	0	0	0	0	0
"5144"	587	334	147	58	29	4	3	1	0	0	0	0	0	0	0	0	0
"5145"	575	340	157	57	23	6	4	1	0	0	0	0	0	0	0	0	0
"5146"	584	346	155	48	15	11	3	1	0	0	0	0	0	0	0	0	0
"5147"	612	332	136	48	23	8	1	2	0	0	0	0	1	0	0	0	0
"5148"	610	322	145	49	19	11	4	2	1	0	0	0	0	0	0	0	0
"5149"	618	313	132	63	22	12	3	0	0	0	0	0	0	0	0	0	0
"5150"	589	331	150	60	21	8	2	2	0	0	0	0	0	0	0	0	0
"5151"	598	330	149	50	25	6	2	3	0	0	0	0	0	0	0	0	0
"5152"	606	347	132	53	15	8	1	1	0	0	0	0	0	0	0	0	0
"5153"	622	307	155	47	21	8	3	0	0	0	0	0	0	0	0	0	0
"5154"	554	364	157	54	23	8	2	1	0	0	0	0	0	0	0	0	0
"5155"	608	324	143	55	21	5	3	2	1	0	1	0	0	0	0	0	0
"5156"	620	323	133	52	24	7	3	1	0	0	0	0	0	0	0	0	0
"5157"	593	339	131	68	16	10	4	0	1	1	0	0	0	0	0	0	0
"5158"	593	320	149	64	27	6	4	0	0	0	0	0	0	0	0	0	0
"5159"	578	340	154	53	21	12	2	1	0	0	1	1	0	0	0	0	0
"5160"	597	311	149	67	25	9	3	1	1	0	0	0	0	0	0	0	0
"5161"	623	321	133	55	19	9	1	2	0	0	0	0	0	0	0	0	0
"5162"	603	321	141	49	33	7	5	3	1	0	0	0	0	0	0	0	0
"5163"	619	308	145	51	18	11	7	2	0	0	0	0	1	0	1	0	0
"5164"	601	338	134	54	23	7	3	1	1	1	0	0	0	0	0	0	0
"5165"	609	309	152	52	24	10	3	2	1	0	1	0	0	0	0	0	0
"5166"	607	328	141	47	26	9	4	0	1	0	0	0	0	0	0	0	0
"5167"	601	325	146	57	22	8	1	0	2	1	0	0	0	0	0	0	0
"5168"	595	329	146	57	25	7	2	2	0	0	0	0	0	0	0	0	0
"5169"	591	340	150	42	29	4	3	2	1	0	0	0	1	0	0	0	0
"5170"	584	345	145	56	18	11	2	1	1	0	0	0	0	0	0	0	0
"5171"	612	330	117	70	18	10	5	1	0	0	0	0	0	0	0	0	0
"5172"	591	324	157	60	24	5	1	0	1	0	0	0	0	0	0	0	0
"5173"	588	335	147	58	23	8	3	1	0	0	0	0	0	0	0	0	0
"5174"	606	317	142	56	25	9	7	1	0	0	0	0	0	0	0	0	0
"5175"	635	294	138	57	23	11	3	1	0	1	0	0	0	0	0	0	0
"5176"	597	338	140	55	22	6	5	0	0	0	0	0	0	0	0	0	0
"5177"	602	325	147	52	25	10	1	1	0	0	0	0	0	0	0	0	0
"5178"	572	333	173	45	26	10	3	0	0	1	0	0	0	0	0	0	0
"5179"	595	328	147	51	24	9	4	3	2	0	0	0	0	0	0	0	0
"5180"	590	344	160	39	18	9	3	0	0	0	0	0	0	0	0	0	0
"5181"	553	333	171	72	23	10	1	0	0	0	0	0	0	0	0	0	0
"5182"	601	323	157	55	13	11	2	1	0	0	0	0	0	0	0	0	0
"5183"	579	342	150	63	21	4	4	0	0	0	0	0	0	0	0	0	0
"5184"	587	345	133	72	19	5	2	0	0	0	0	0	0	0	0	0	0
"5185"	588	331	150	61	19	10	1	2	1	0	0	0	0	0	0	0	0
"5186"	593	344	125	61	23	7	9	1	0	0	0	0	0	0	0	0	0
"5187"	603	321	137	65	25	4	4	2	1	0	0	1	0	0	0	0	0
"5188"	616	308	147	58	20	10	2	1	0	0	1	0	0	0	0	0	0
"5189"	629	329	119	56	22	5	3	0	0	0	0	0	0	0	0	0	0
"5190"	572	351	136	72	19	10	3	0	0	0	0	0	0	0	0	0	0
"5191"	607	315	135	70	24	8	1	2	0	1	0	0	0	0	0	0	0
"5192"	604	311	156	50	27	9	2	3	1	0	0	0	0	0	0	0	0
"5193"	606	335	126	64	19	8	2	3	0	0	0	0	0	0	0	0	0
"5194"	586	333	154	56	15	11	5	1	1	1	0	0	0	0	0	0	0
"5195"	595	349	119	68	18	7	6	0	1	0	0	0	0	0	0	0	0
"5196"	609	326	154	39	19	10	3	0	1	1	1	0	0	0	0	0	0
"5197"	569	355	138	67	19	8	6	1	0	0	0	0	0	0	0	0	0
"5198"	606	325	140	65	15	9	1	2	0	0	0	0	0	0	0	0	0
"5199"	601	324	143	65	16	10	3	1	0	0	0	0	0	0	0	0	0
"5200"	606	341	131	53	23	4	2	0	1	1	1	0	0	0	0	0	0
"5201"	618	311	140	58	22	14	0	0	0	0	0	0	0	0	0	0	0
"5202"	617	309	151	57	16	8	2	3	0	0	0	0	0	0	0	0	0
"5203"	574	364	138	49	24	5	5	4	0	0	0	0	0	0	0	0	0
"5204"	576	340	155	58	25	4	2	1	2	0	0	0	0	0	0	0	0
"5205"	572	353	145	60	21	10	2	0	0	0	0	0	0	0	0	0	0
"5206"	590	343	134	61	19	7	8	0	0	0	1	0	0	0	0	0	0
"5207"	593	335	133	54	28	10	8	1	0	1	0	0	0	0	0	0	0
"5208"	583	355	139	47	20	13	4	1	0	1	0	0	0	0	0	0	0
"5209"	614	322	147	54	15	7	2	1	0	1	0	0	0	0	0	0	0
"5210"	593	324	146	56	30	9	3	1	0	0	0	0	1	0	0	0	0
"5211"	615	334	129	53	18	8	4	2	0	0	0	0	0	0	0	0	0
"5212"	581	338	154	55	16	13	4	0	2	0	0	0	0	0	0	0	0
"5213"	610	328	142	45	26	5	3	2	1	1	0	0	0	0	0	0	0
"5214"	598	339	141	56	13	10	3	1	2	0	0	0	0	0	0	0	0
"5215"	594	336	153	46	20	6	6	0	2	0	0	0	0	0	0	0	0
"5216"	604	330	121	79	18	9	0	2	0	0	0	0	0	0	0	0	0
"5217"	614	315	126	66	27	13	2	0	0	0	0	0	0	0	0	0	0
"5218"	578	354	148	49	20	9	3	2	0	0	0	0	0	0	0	0	0
"5219"	607	334	147	50	18	5	1	1	0	0	0	0	0	0	0	0	0
"5220"	580	355	134	54	29	5	1	5	0	0	0	0	0	0	0	0	0
"5221"	598	318	156	53	27	5	4	1	1	0	0	0	0	0	0	0	0
"5222"	602	332	151	55	12	8	2	1	0	0	0	0	0	0	0	0	0
"5223"	588	335	151	62	17	7	2	1	0	0	0	0	0	0	0	0	0
"5224"	609	334	144	44	21	9	0	1	0	1	0	0	0	0	0	0	0
"5225"	596	346	137	50	19	10	4	0	1	0	0	0	0	0	0	0	0
"5226"	593	349	127	57	28	5	2	2	0	0	0	0	0	0	0	0	0
"5227"	574	340	158	61	16	10	4	0	0	0	0	0	0	0	0	0	0
"5228"	598	326	149	59	18	10	2	1	0	0	0	0	0	0	0	0	0
"5229"	599	333	160	40	20	7	2	2	0	0	0	0	0	0	0	0	0
"5230"	575	352	147	55	25	6	2	1	0	0	0	0	0	0	0	0	0
"5231"	592	325	160	53	19	9	2	3	0	0	0	0	0	0	0	0	0
"5232"	605	322	132	65	23	8	3	3	1	1	0	0	0	0	0	0	0
"5233"	589	346	143	59	20	4	2	0	0	0	0	0	0	0	0	0	0
"5234"	567	353	147	52	29	8	5	1	0	0	1	0	0	0	0	0	0
"5235"	604	347	140	44	17	8	3	0	0	0	0	0	0	0	0	0	0
"5236"	584	320	169	60	17	8	3	1	0	1	0	0	0	0	0	0	0
"5237"	615	317	143	57	21	10	0	0	0	0	0	0	0	0	0	0	0
"5238"	609	326	141	55	23	3	6	0	0	0	0	0	0	0	0	0	0
"5239"	580	335	148	58	21	13	7	0	0	0	0	1	0	0	0	0	0
"5240"	580	339	149	54	24	17	0	0	0	0	0	0	0	0	0	0	0
"5241"	583	339	139	62	26	8	4	2	0	0	0	0	0	0	0	0	0
"5242"	579	342	155	48	25	6	4	2	2	0	0	0	0	0	0	0	0
"5243"	573	348	152	55	20	10	0	3	1	1	0	0	0	0	0	0	0
"5244"	585	338	145	67	18	5	4	1	0	0	0	0	0	0	0	0	0
"5245"	607	335	145	46	16	3	5	4	1	1	0	0	0	0	0	0	0
"5246"	584	337	139	68	23	10	2	0	0	0	0	0	0	0	0	0	0
"5247"	596	344	131	58	19	9	4	1	1	0	0	0	0	0	0	0	0
"5248"	568	366	145	58	16	4	4	0	1	1	0	0	0	0	0	0	0
"5249"	591	308	171	58	25	8	1	0	0	0	0	1	0	0	0	0	0
"5250"	597	347	125	57	22	8	5	0	2	0	0	0	0	0	0	0	0
"5251"	586	327	151	61	23	8	5	1	1	0	0	0	0	0	0	0	0
"5252"	596	327	139	65	25	7	3	0	0	1	0	0	0	0	0	0	0
"5253"	598	346	133	56	23	3	2	1	0	1	0	0	0	0	0	0	0
"5254"	583	355	148	42	25	4	4	2	0	0	0	0	0	0	0	0	0
"5255"	608	343	139	46	19	3	3	2	0	0	0	0	0	0	0	0	0
"5256"	584	353	133	53	26	8	5	1	0	0	0	0	0	0	0	0	0
"5257"	580	344	152	56	19	5	1	5	1	0	0	0	0	0	0	0	0
"5258"	587	354	144	53	16	7	2	0	0	0	0	0	0	0	0	0	0
"5259"	603	334	141	57	20	5	3	0	0	0	0	0	0	0	0	0	0
"5260"	618	311	150	53	21	6	3	1	0	0	0	0	0	0	0	0	0
"5261"	605	331	130	54	34	4	4	0	1	0	0	0	0	0	0	0	0
"5262"	600	326	156	51	17	5	5	1	2	0	0	0	0	0	0	0	0
"5263"	578	361	151	48	16	6	2	0	1	0	0	0	0	0	0	0	0
"5264"	594	321	153	57	25	5	5	3	0	0	0	0	0	0	0	0	0
"5265"	583	345	157	54	14	9	0	0	1	0	0	0	0	0	0	0	0
"5266"	589	324	153	59	21	8	6	3	0	0	0	0	0	0	0	0	0
"5267"	583	361	132	55	25	3	3	1	0	0	0	0	0	0	0	0	0
"5268"	629	327	116	58	19	8	4	1	1	0	0	0	0	0	0	0	0
"5269"	599	294	165	65	26	9	3	2	0	0	0	0	0	0	0	0	0
"5270"	611	303	156	59	22	7	3	2	0	0	0	0	0	0	0	0	0
"5271"	578	334	160	57	19	7	5	2	1	0	0	0	0	0	0	0	0
"5272"	585	336	141	69	21	8	2	0	0	1	0	0	0	0	0	0	0
"5273"	611	332	128	56	23	10	3	0	0	0	0	0	0	0	0	0	0
"5274"	603	323	127	73	23	6	4	4	0	0	0	0	0	0	0	0	0
"5275"	599	339	129	54	26	13	1	2	0	0	0	0	0	0	0	0	0
"5276"	595	337	148	50	20	5	3	2	1	2	0	0	0	0	0	0	0
"5277"	582	355	144	50	19	6	5	2	0	0	0	0	0	0	0	0	0
"5278"	584	327	167	57	17	4	4	1	1	1	0	0	0	0	0	0	0
"5279"	630	307	136	51	22	13	2	2	0	0	0	0	0	0	0	0	0
"5280"	599	323	157	49	20	11	2	1	1	0	0	0	0	0	0	0	0
"5281"	616	316	134	62	25	6	4	0	0	0	0	0	0	0	0	0	0
"5282"	569	353	134	70	28	6	2	0	1	0	0	0	0	0	0	0	0
"5283"	606	321	145	58	21	8	4	0	0	0	0	0	0	0	0	0	0
"5284"	599	340	134	52	28	7	2	0	1	0	0	0	0	0	0	0	0
"5285"	591	347	146	49	15	9	5	1	0	0	0	0	0	0	0	0	0
"5286"	599	338	143	54	19	6	2	2	0	0	0	0	0	0	0	0	0
"5287"	621	322	129	55	23	8	2	1	1	0	1	0	0	0	0	0	0
"5288"	601	319	159	52	17	10	4	1	0	0	0	0	0	0	0	0	0
"5289"	611	303	147	64	28	6	2	2	0	0	0	0	0	0	0	0	0
"5290"	605	319	130	69	28	7	3	2	0	0	0	0	0	0	0	0	0
"5291"	586	329	153	65	13	15	2	0	0	0	0	0	0	0	0	0	0
"5292"	617	334	120	58	23	7	0	1	2	1	0	0	0	0	0	0	0
"5293"	591	350	140	54	15	8	2	3	0	0	0	0	0	0	0	0	0
"5294"	582	338	150	64	17	9	1	2	0	0	0	0	0	0	0	0	0
"5295"	578	353	147	53	17	7	6	0	1	0	1	0	0	0	0	0	0
"5296"	577	348	146	63	19	4	4	2	0	0	0	0	0	0	0	0	0
"5297"	582	344	146	56	23	10	1	1	0	0	0	0	0	0	0	0	0
"5298"	591	349	148	41	17	12	2	2	1	0	0	0	0	0	0	0	0
"5299"	607	343	133	50	22	6	1	1	0	0	0	0	0	0	0	0	0
"5300"	586	334	148	60	24	6	4	1	0	0	0	0	0	0	0	0	0
"5301"	599	334	144	50	25	8	2	1	0	0	0	0	0	0	0	0	0
"5302"	603	334	137	52	21	9	4	1	2	0	0	0	0	0	0	0	0
"5303"	588	337	151	52	23	5	4	3	0	0	0	0	0	0	0	0	0
"5304"	599	331	132	58	29	7	5	1	1	0	0	0	0	0	0	0	0
"5305"	609	314	149	55	24	8	4	0	0	0	0	0	0	0	0	0	0
"5306"	602	327	144	53	17	13	3	2	1	1	0	0	0	0	0	0	0
"5307"	591	322	151	59	21	15	1	3	0	0	0	0	0	0	0	0	0
"5308"	562	343	153	64	30	5	6	0	0	0	0	0	0	0	0	0	0
"5309"	583	320	148	69	30	8	4	1	0	0	0	0	0	0	0	0	0
"5310"	606	321	143	65	17	9	2	0	0	0	0	0	0	0	0	0	0
"5311"	573	337	155	59	24	8	4	2	1	0	0	0	0	0	0	0	0
"5312"	576	355	133	53	28	12	3	3	0	0	0	0	0	0	0	0	0
"5313"	596	341	138	56	20	8	1	2	1	0	0	0	0	0	0	0	0
"5314"	585	337	146	61	20	8	2	2	0	1	0	1	0	0	0	0	0
"5315"	583	330	147	62	30	5	2	1	2	1	0	0	0	0	0	0	0
"5316"	607	340	118	62	22	6	6	2	0	0	0	0	0	0	0	0	0
"5317"	593	332	156	50	25	4	1	2	0	0	0	0	0	0	0	0	0
"5318"	608	324	134	62	25	10	0	0	0	0	0	0	0	0	0	0	0
"5319"	604	340	125	53	27	10	1	3	0	0	0	0	0	0	0	0	0
"5320"	597	348	146	46	14	9	2	1	0	0	0	0	0	0	0	0	0
"5321"	627	309	131	59	25	6	3	2	0	0	1	0	0	0	0	0	0
"5322"	598	327	131	75	24	5	3	0	0	0	0	0	0	0	0	0	0
"5323"	622	312	136	57	23	7	4	2	0	0	0	0	0	0	0	0	0
"5324"	596	337	139	62	13	8	4	1	2	1	0	0	0	0	0	0	0
"5325"	587	353	135	61	13	8	4	1	1	0	0	0	0	0	0	0	0
"5326"	628	307	136	61	21	8	0	0	2	0	0	0	0	0	0	0	0
"5327"	584	327	162	55	24	7	1	1	1	1	0	0	0	0	0	0	0
"5328"	601	333	144	55	16	9	3	1	1	0	0	0	0	0	0	0	0
"5329"	582	363	127	62	12	13	2	1	0	0	1	0	0	0	0	0	0
"5330"	561	344	168	55	22	9	2	1	1	0	0	0	0	0	0	0	0
"5331"	612	323	143	54	19	9	3	0	0	0	0	0	0	0	0	0	0
"5332"	591	344	137	52	28	6	3	1	1	0	0	0	0	0	0	0	0
"5333"	585	338	155	53	19	9	2	1	0	1	0	0	0	0	0	0	0
"5334"	626	312	149	48	19	7	1	0	1	0	0	0	0	0	0	0	0
"5335"	592	336	144	49	26	11	4	1	0	0	0	0	0	0	0	0	0
"5336"	595	324	147	60	16	12	7	1	1	0	0	0	0	0	0	0	0
"5337"	609	303	153	63	20	11	1	2	0	0	0	1	0	0	0	0	0
"5338"	604	333	149	53	18	4	2	0	0	0	0	0	0	0	0	0	0
"5339"	579	340	154	57	22	6	4	1	0	0	0	0	0	0	0	0	0
"5340"	601	316	144	66	17	14	4	0	1	0	0	0	0	0	0	0	0
"5341"	595	348	127	53	19	9	8	4	0	0	0	0	0	0	0	0	0
"5342"	587	332	144	58	31	8	1	2	0	0	0	0	0	0	0	0	0
"5343"	594	318	147	72	22	8	2	0	0	0	0	0	0	0	0	0	0
